F/H,sector,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat,price
1,98.0,685,1,1,1,0.0,0,0.0,1.0,0.85
1,89.0,450,1,1,2,0.0,0,0.0,1.0,0.37
1,17.0,1100,3,3,2,0.0,2,0.0,0.0,0.53
0,15.0,4050,5,5,3,0.0,0,1.0,0.0,9.5
1,76.0,2250,3,4,3,4.0,0,1.0,1.0,3.87
1,113.0,2120,3,3,3,0.0,2,1.0,1.0,1.6
1,39.0,1565,2,2,3,3.0,0,1.0,1.0,0.98
1,70.0,2355,3,3,3,3.0,2,1.0,1.0,1.65
1,88.0,1450,2,2,3,2.0,0,0.0,1.0,1.1
1,37.0,1370,3,3,1,1.0,2,0.0,1.0,2.0
1,118.0,1484,2,2,3,4.0,0,1.0,1.0,0.59
1,12.0,4061,4,4,3,2.0,0,0.0,1.0,4.0
1,73.0,2295,3,4,3,4.0,0,0.0,0.0,4.25
1,85.0,1400,3,3,2,0.0,2,1.0,1.0,1.5
1,99.0,4200,4,6,3,0.0,2,1.0,0.0,4.5
1,71.0,6123,5,6,3,3.0,2,2.0,1.0,5.5
1,2.0,1215,2,2,3,0.0,2,0.0,0.0,1.26
1,44.0,1081,3,2,3,2.0,0,0.0,0.0,0.82
0,110.0,297,2,2,2,1.0,0,0.0,0.0,0.22
1,108.0,1425,3,3,2,4.0,0,1.0,1.0,1.14
1,111.0,2364,4,4,3,0.0,2,2.0,1.0,1.51
1,2.0,1650,3,3,3,0.0,0,1.0,1.0,1.54
0,57.0,1242,1,1,0,1.0,0,0.0,0.0,3.35
1,48.0,600,2,2,2,2.0,0,0.0,0.0,0.4
1,111.0,1700,3,3,3,0.0,0,1.0,1.0,1.13
1,12.0,884,2,1,1,0.0,0,1.0,0.0,0.28
1,2.0,1368,2,2,3,3.0,0,0.0,0.0,1.6
1,9.0,2195,3,4,3,0.0,0,1.0,1.0,2.2
1,70.0,600,1,1,2,1.0,0,0.0,0.0,0.5
1,102.0,1950,4,4,3,0.0,0,1.0,0.0,1.4
1,83.0,1484,2,2,2,0.0,0,2.0,1.0,1.4
1,2.0,2025,3,4,3,0.0,2,2.0,1.0,1.7
1,90.0,3063,4,5,3,0.0,0,2.0,0.0,3.5
0,61.0,3370,4,4,3,0.0,2,4.0,1.0,7.8
0,113.0,2360,4,5,0,0.0,0,0.0,0.0,1.8
1,103.0,1200,2,2,3,0.0,0,3.0,1.0,0.73
0,5.0,471,3,3,3,0.0,0,0.0,0.0,0.43
0,108.0,8154,6,6,0,1.0,0,1.0,0.0,2.3
1,15.0,3763,3,5,3,0.0,2,1.0,0.0,4.75
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.75
1,85.0,2087,4,4,2,0.0,0,0.0,1.0,2.0
1,105.0,1360,2,2,1,2.0,0,0.0,0.0,0.82
0,35.0,4235,4,4,3,0.0,0,3.0,0.0,16.0
1,68.0,2200,3,3,3,3.0,2,1.0,1.0,1.75
1,115.0,431,1,1,1,2.0,0,0.0,0.0,0.26
1,9.0,1745,3,3,3,0.0,0,0.0,1.0,1.6
0,51.0,3660,5,5,0,0.0,0,0.0,0.0,5.15
0,34.0,1800,5,5,3,3.0,2,2.0,1.0,6.25
1,62.0,850,1,1,1,3.0,0,0.0,0.0,1.0
1,113.0,1920,3,3,3,0.0,0,1.0,0.0,1.5
1,99.0,2660,3,4,3,0.0,0,1.0,1.0,2.35
0,33.0,2844,4,4,3,4.0,2,4.0,1.0,3.51
1,108.0,644,2,2,1,0.0,1,0.0,1.0,0.5
1,27.0,735,1,1,1,3.0,2,0.0,1.0,0.6
0,39.0,900,6,4,2,3.0,0,0.0,0.0,0.4
1,84.0,2059,3,3,3,4.0,0,1.0,0.0,1.9
1,6.0,1764,3,4,3,0.0,0,2.0,0.0,1.13
1,43.0,482,2,2,1,0.0,0,0.0,1.0,0.26
1,15.0,4857,4,6,3,3.0,2,1.0,1.0,5.6
1,89.0,1620,3,3,3,0.0,2,1.0,0.0,1.2
0,81.0,3240,4,4,3,0.0,2,4.0,1.0,12.0
1,45.0,1479,2,2,2,0.0,0,0.0,1.0,2.3
1,115.0,366,1,1,1,0.0,0,0.0,1.0,0.2
1,80.0,1395,3,3,3,0.0,2,1.0,1.0,1.75
1,2.0,1215,2,2,2,0.0,0,0.0,1.0,1.24
1,9.0,1745,3,3,3,0.0,0,0.0,1.0,1.7
1,39.0,650,2,2,1,0.0,0,0.0,1.0,0.28
0,58.0,2475,6,4,3,1.0,2,4.0,1.0,7.35
1,76.0,1630,3,3,2,2.0,0,1.0,0.0,2.55
1,84.0,1224,2,2,3,0.0,2,0.0,1.0,1.1
1,69.0,1800,4,3,3,3.0,1,1.0,0.0,1.9
1,4.0,2290,3,4,3,0.0,0,1.0,1.0,1.75
1,39.0,500,1,1,1,3.0,0,1.0,0.0,0.2
0,4.0,450,6,3,3,3.0,0,0.0,0.0,0.3
1,77.0,4613,4,6,3,0.0,2,2.0,1.0,9.2
1,62.0,450,1,1,1,0.0,0,0.0,0.0,0.87
1,43.0,681,2,2,1,0.0,2,0.0,1.0,0.25
1,100.0,1422,2,2,2,0.0,0,1.0,1.0,0.85
1,76.0,1151,2,2,2,4.0,0,1.0,1.0,1.41
1,16.0,1579,3,3,2,4.0,0,0.0,1.0,1.93
1,105.0,2285,3,4,3,0.0,0,1.0,1.0,1.93
1,96.0,1171,2,2,3,2.0,0,1.0,1.0,0.71
1,43.0,1459,2,2,3,0.0,0,1.0,1.0,0.87
1,43.0,482,2,2,1,0.0,0,0.0,1.0,0.25
1,68.0,4072,4,5,3,3.0,1,1.0,1.0,10.0
1,49.0,1310,2,2,3,2.0,0,1.0,0.0,0.71
1,96.0,1815,3,4,3,0.0,2,1.0,1.0,1.55
0,63.0,960,7,4,2,3.0,2,2.0,0.0,0.96
1,100.0,1790,3,3,2,0.0,0,1.0,0.0,1.12
1,64.0,1662,3,3,3,3.0,0,0.0,0.0,1.85
1,0.0,1759,4,4,3,3.0,1,0.0,0.0,2.01
1,119.0,1290,3,3,3,1.0,0,1.0,0.0,0.75
1,94.0,1950,4,4,3,0.0,1,2.0,0.0,1.55
1,96.0,1503,2,2,2,0.0,0,1.0,0.0,1.0
1,96.0,1490,3,3,3,0.0,2,1.0,1.0,1.2
1,104.0,1640,3,3,3,0.0,0,0.0,0.0,0.93
1,108.0,1105,3,2,3,2.0,0,1.0,0.0,1.16
1,4.0,2290,3,4,3,0.0,0,4.0,1.0,1.85
1,42.0,1884,3,3,2,4.0,0,0.0,1.0,2.5
1,102.0,1245,2,2,2,3.0,2,0.0,1.0,0.84
1,113.0,1417,3,3,2,0.0,0,0.0,0.0,0.65
1,105.0,1314,2,2,1,0.0,0,0.0,1.0,0.67
1,101.0,2576,4,4,3,3.0,0,1.0,0.0,2.7
1,94.0,1333,2,2,2,2.0,0,0.0,1.0,1.0
1,35.0,2685,3,4,3,0.0,2,1.0,1.0,6.2
1,30.0,2783,3,4,3,2.0,0,0.0,0.0,3.2
1,111.0,1300,2,2,3,2.0,0,1.0,0.0,0.7
1,65.0,2300,4,4,3,0.0,0,0.0,1.0,2.1
1,108.0,1107,2,2,2,4.0,0,1.0,0.0,1.0
1,12.0,3400,4,5,3,0.0,0,1.0,1.0,3.6
0,31.0,3191,7,7,3,3.0,0,2.0,1.0,5.65
1,115.0,340,1,1,1,2.0,0,0.0,0.0,0.22
1,76.0,1150,2,2,2,2.0,0,1.0,0.0,1.58
1,88.0,1976,3,3,3,2.0,0,1.0,1.0,1.68
0,18.0,2367,8,8,3,0.0,1,3.0,1.0,3.5
1,99.0,2660,3,4,3,2.0,2,2.0,1.0,2.4
0,55.0,2475,7,7,3,3.0,1,4.0,1.0,7.0
1,70.0,2000,3,3,3,1.0,2,1.0,1.0,1.35
1,80.0,1650,3,3,3,0.0,2,2.0,1.0,2.36
1,39.0,1416,2,2,3,1.0,2,0.0,1.0,0.95
1,80.0,1975,4,4,3,0.0,2,2.0,1.0,2.75
1,30.0,1280,2,2,2,2.0,0,0.0,0.0,1.99
1,50.0,1759,4,4,3,1.0,1,0.0,0.0,2.1
1,108.0,1297,2,2,2,4.0,0,0.0,0.0,0.8
1,78.0,804,1,1,2,2.0,0,0.0,0.0,0.88
0,46.0,720,4,2,1,1.0,0,1.0,0.0,0.6
1,81.0,2200,3,4,3,3.0,2,1.0,1.0,3.98
1,95.0,1730,3,3,2,0.0,2,0.0,1.0,0.95
1,9.0,3055,4,4,3,0.0,0,1.0,1.0,1.9
0,57.0,1836,5,4,3,3.0,2,2.0,1.0,6.5
1,94.0,2208,3,3,3,0.0,0,0.0,0.0,1.4
1,85.0,1578,3,3,2,0.0,2,1.0,1.0,1.52
1,6.0,1900,3,4,3,0.0,0,2.0,0.0,1.15
0,61.0,2700,4,4,3,3.0,2,2.0,1.0,6.4
1,33.0,2500,3,4,3,3.0,0,0.0,0.0,3.0
1,108.0,1750,3,3,3,2.0,0,1.0,0.0,1.5
1,2.0,2000,3,3,3,0.0,2,1.0,1.0,1.98
1,80.0,1650,3,3,3,0.0,2,2.0,1.0,2.7
1,112.0,2724,4,4,3,0.0,0,1.0,1.0,1.9
1,104.0,2812,4,4,3,0.0,0,0.0,0.0,2.13
1,108.0,1423,3,3,2,2.0,0,0.0,0.0,1.2
0,61.0,2727,5,7,3,3.0,2,2.0,1.0,5.15
1,85.0,1578,3,3,2,0.0,2,1.0,1.0,1.55
1,90.0,2495,4,5,3,0.0,2,1.0,1.0,4.0
0,35.0,4518,5,6,3,3.0,2,4.0,1.0,15.0
1,81.0,1337,2,3,3,0.0,2,2.0,1.0,1.5
1,115.0,3125,1,1,1,0.0,0,0.0,1.0,0.17
1,43.0,1439,2,2,2,0.0,2,1.0,1.0,0.78
1,43.0,532,2,2,2,2.0,0,0.0,0.0,0.5
1,6.0,1760,3,4,3,0.0,0,1.0,1.0,1.2
1,28.0,1130,2,2,2,1.0,0,0.0,0.0,0.8
1,92.0,2018,3,3,3,0.0,0,1.0,1.0,2.45
1,113.0,1581,3,3,3,0.0,2,1.0,0.0,0.75
0,57.0,1080,3,3,1,3.0,0,1.0,0.0,2.75
1,93.0,760,2,2,1,4.0,0,0.0,1.0,0.5
1,88.0,1304,2,2,3,2.0,2,0.0,1.0,1.34
1,65.0,648,1,1,0,3.0,0,1.0,0.0,0.3
1,92.0,1424,2,2,2,2.0,2,0.0,1.0,1.4
1,43.0,1205,2,2,2,4.0,0,0.0,0.0,0.99
1,2.0,2860,4,4,3,0.0,2,1.0,1.0,3.0
1,49.0,1410,2,2,2,0.0,0,0.0,1.0,1.17
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.72
1,111.0,1315,2,2,3,2.0,0,1.0,1.0,0.7
1,111.0,1922,3,3,3,0.0,0,2.0,1.0,1.25
0,61.0,2592,3,4,3,0.0,2,3.0,1.0,6.4
1,99.0,400,1,1,2,0.0,0,0.0,0.0,0.38
0,4.0,864,2,2,1,2.0,0,3.0,0.0,0.48
1,42.0,1275,2,2,2,4.0,0,0.0,0.0,1.1
1,43.0,587,2,2,2,2.0,0,0.0,0.0,0.27
1,42.0,1500,2,2,3,4.0,0,0.0,1.0,1.4
0,11.0,800,5,5,3,0.0,0,0.0,0.0,0.9
1,108.0,1103,3,1,0,2.0,0,0.0,0.0,1.1
1,99.0,1250,2,2,2,0.0,0,0.0,0.0,1.0
0,110.0,450,5,3,2,1.0,0,0.0,0.0,0.42
1,111.0,1930,3,3,3,0.0,0,2.0,1.0,1.25
1,89.0,396,1,1,2,2.0,0,0.0,0.0,0.39
1,113.0,2324,4,3,3,4.0,0,1.0,1.0,1.22
1,83.0,1727,3,3,2,2.0,2,1.0,1.0,1.6
1,27.0,735,1,1,1,3.0,2,0.0,1.0,0.6
1,64.0,2605,3,3,3,1.0,2,1.0,1.0,3.0
1,99.0,4200,4,6,3,0.0,2,1.0,0.0,4.5
0,59.0,1449,5,4,3,3.0,2,1.0,1.0,3.55
1,108.0,1103,2,2,2,2.0,0,2.0,0.0,0.9
1,107.0,1350,2,4,3,4.0,0,1.0,1.0,1.1
1,57.0,5200,4,5,3,3.0,1,1.0,1.0,8.44
1,7.0,2361,3,4,3,0.0,0,1.0,1.0,1.4
0,113.0,2808,4,4,3,0.0,0,2.0,0.0,2.75
1,111.0,716,2,2,2,4.0,0,0.0,0.0,0.5
1,57.0,1185,3,3,3,1.0,2,1.0,1.0,1.5
0,97.0,2178,8,4,2,1.0,0,0.0,0.0,2.4
1,4.0,1689,3,3,3,4.0,2,1.0,1.0,1.9
1,118.0,1997,3,5,3,0.0,0,2.0,0.0,1.13
0,42.0,5056,5,7,3,0.0,0,1.0,1.0,11.75
1,43.0,1225,2,2,3,2.0,0,0.0,0.0,1.5
1,16.0,1806,3,3,3,0.0,0,0.0,1.0,2.0
1,100.0,1428,2,2,2,0.0,2,1.0,1.0,0.86
1,37.0,3764,4,5,3,3.0,2,2.0,0.0,5.5
1,4.0,569,2,2,1,0.0,0,0.0,0.0,0.4
0,92.0,2000,4,4,0,0.0,0,0.0,0.0,0.7
1,70.0,1923,3,3,3,3.0,2,1.0,1.0,1.39
1,111.0,1875,3,4,3,0.0,0,1.0,1.0,0.92
1,100.0,2168,3,3,3,0.0,2,2.0,1.0,1.39
1,115.0,1130,2,2,2,2.0,0,1.0,1.0,0.55
1,87.0,1950,3,5,3,2.0,0,0.0,1.0,1.8
0,39.0,5200,4,5,2,3.0,0,0.0,0.0,5.2
1,42.0,1210,2,2,2,2.0,0,1.0,0.0,1.3
1,27.0,800,2,2,2,0.0,0,0.0,0.0,0.35
1,42.0,1385,2,2,2,4.0,0,0.0,1.0,1.07
0,35.0,1350,4,4,3,1.0,0,1.0,0.0,4.0
1,48.0,1537,3,3,3,0.0,2,0.0,0.0,1.0
1,49.0,1770,3,3,3,3.0,0,0.0,0.0,1.0
1,16.0,2217,3,3,3,0.0,0,1.0,1.0,2.45
1,43.0,482,2,2,1,0.0,0,0.0,0.0,0.26
1,111.0,957,2,2,3,0.0,0,1.0,1.0,0.65
0,70.0,1503,4,4,3,0.0,2,0.0,0.0,4.0
1,39.0,655,1,1,2,3.0,0,0.0,1.0,0.56
0,37.0,2700,4,4,3,1.0,2,1.0,1.0,6.0
1,6.0,1900,3,4,3,0.0,0,2.0,0.0,1.14
1,7.0,1943,3,3,3,0.0,2,0.0,0.0,1.2
0,88.0,2610,5,4,3,2.0,2,1.0,0.0,5.25
1,42.0,1550,3,3,3,4.0,0,1.0,1.0,1.5
1,43.0,602,2,2,2,0.0,0,0.0,0.0,0.38
1,62.0,1805,3,3,3,0.0,0,0.0,0.0,2.09
1,44.0,1081,3,2,2,2.0,0,0.0,0.0,0.82
1,106.0,1582,3,3,3,2.0,0,0.0,1.0,2.65
1,45.0,500,1,1,1,0.0,0,0.0,0.0,0.45
1,84.0,1508,3,2,3,2.0,0,0.0,0.0,1.45
0,35.0,1350,3,3,2,1.0,2,1.0,1.0,4.5
1,7.0,600,2,2,2,0.0,1,0.0,0.0,0.38
1,3.0,1550,3,3,3,0.0,0,1.0,1.0,1.33
1,105.0,501,2,2,1,2.0,0,1.0,1.0,0.43
1,108.0,1105,2,2,2,2.0,0,2.0,0.0,0.95
1,49.0,1380,2,2,3,0.0,0,0.0,1.0,0.8
1,75.0,2800,4,5,3,3.0,2,1.0,1.0,3.8
1,104.0,1741,2,3,3,0.0,0,1.0,1.0,1.04
1,20.0,2300,5,5,2,1.0,1,3.0,1.0,1.75
1,9.0,3150,4,5,3,0.0,0,1.0,1.0,2.95
0,110.0,1800,4,3,1,1.0,0,0.0,0.0,1.1
0,21.0,3240,3,3,2,1.0,0,1.0,1.0,7.2
1,92.0,1424,2,2,3,0.0,0,0.0,1.0,1.78
0,64.0,3240,5,6,0,3.0,0,0.0,0.0,11.5
1,105.0,1929,3,3,1,0.0,0,1.0,1.0,1.6
0,50.0,1836,6,6,3,1.0,2,4.0,1.0,4.0
1,88.0,1000,2,2,3,2.0,0,1.0,1.0,1.15
1,111.0,1517,2,2,3,2.0,0,2.0,1.0,0.7
1,40.0,1300,3,3,2,1.0,0,0.0,0.0,1.3
1,9.0,965,1,1,2,0.0,0,0.0,0.0,1.7
1,8.0,1283,2,3,3,0.0,0,2.0,1.0,0.9
1,104.0,1640,2,2,2,2.0,0,0.0,1.0,1.3
1,8.0,2100,4,4,3,0.0,0,1.0,1.0,2.08
0,17.0,1350,5,5,2,1.0,0,0.0,0.0,2.0
1,108.0,1103,2,2,2,2.0,0,1.0,0.0,1.0
1,84.0,1459,2,2,2,2.0,0,0.0,0.0,1.32
0,86.0,1116,2,2,2,3.0,2,0.0,1.0,1.55
1,82.0,2350,4,4,3,3.0,2,2.0,1.0,2.85
1,4.0,1689,3,3,3,4.0,0,0.0,0.0,1.75
0,71.0,2700,5,4,3,0.0,0,3.0,0.0,8.0
1,4.0,684,2,2,2,4.0,0,0.0,0.0,1.2
1,80.0,1975,4,4,3,0.0,2,2.0,1.0,2.8
1,99.0,900,2,2,1,4.0,0,0.0,0.0,0.6
1,85.0,1568,3,3,1,0.0,2,1.0,1.0,1.29
1,111.0,2475,4,5,2,0.0,0,2.0,1.0,1.3
0,0.0,1156,4,3,2,3.0,0,0.0,0.0,1.85
1,48.0,1430,2,2,3,0.0,0,0.0,1.0,0.75
0,34.0,3618,4,4,2,1.0,2,2.0,1.0,10.5
1,76.0,1395,3,3,3,3.0,2,1.0,1.0,2.04
1,88.0,1848,4,4,3,0.0,0,2.0,0.0,1.6
1,102.0,1600,3,3,2,0.0,2,1.0,0.0,1.19
1,79.0,1202,3,3,3,2.0,0,1.0,1.0,3.23
1,96.0,1350,2,2,3,2.0,2,0.0,0.0,1.5
1,77.0,4337,4,5,3,0.0,2,3.0,1.0,7.15
1,95.0,1224,2,2,2,3.0,0,0.0,0.0,0.7
0,43.0,2674,4,3,0,2.0,0,0.0,0.0,2.0
1,85.0,1578,3,3,2,0.0,1,1.0,1.0,1.51
1,4.0,1458,2,2,2,0.0,0,0.0,1.0,1.59
1,96.0,1983,3,3,2,0.0,0,0.0,1.0,1.69
1,57.0,2650,4,4,3,0.0,2,0.0,1.0,2.5
1,2.0,1942,3,4,3,0.0,2,1.0,1.0,1.75
1,99.0,2995,4,5,3,0.0,1,1.0,1.0,3.5
0,9.0,7000,4,5,3,0.0,2,0.0,1.0,6.3
1,17.0,2480,3,4,0,2.0,0,0.0,0.0,1.0
1,2.0,1650,3,4,3,0.0,2,1.0,1.0,1.55
1,102.0,1600,4,4,3,0.0,0,2.0,1.0,1.42
0,17.0,552,5,2,1,1.0,0,1.0,0.0,1.3
1,49.0,2191,4,4,3,0.0,2,1.0,1.0,1.75
0,85.0,1800,4,3,2,2.0,1,2.0,1.0,2.95
0,9.0,4500,7,5,3,0.0,0,4.0,0.0,11.3
0,4.0,1170,7,3,1,3.0,0,0.0,0.0,0.6
1,88.0,1450,2,2,2,0.0,0,1.0,0.0,1.1
0,55.0,3240,9,9,3,3.0,2,4.0,1.0,9.25
1,62.0,2070,3,4,3,0.0,0,1.0,0.0,2.38
0,35.0,4518,4,4,3,1.0,0,0.0,0.0,5.8
1,111.0,1755,3,3,3,0.0,0,1.0,1.0,1.24
0,39.0,1008,3,3,0,3.0,0,0.0,0.0,0.9
1,102.0,1735,3,3,2,0.0,0,1.0,0.0,1.08
1,80.0,1650,3,3,2,0.0,0,1.0,1.0,2.8
1,49.0,1990,3,3,3,0.0,0,0.0,1.0,1.1
1,68.0,1875,3,4,3,0.0,2,1.0,0.0,4.85
0,59.0,2385,8,8,3,3.0,2,2.0,0.0,5.5
1,85.0,3156,4,6,3,0.0,0,2.0,1.0,3.1
1,2.0,1128,3,3,3,0.0,0,1.0,1.0,2.0
1,80.0,1650,3,3,3,0.0,2,2.0,1.0,2.35
1,6.0,1760,3,4,3,0.0,0,1.0,0.0,1.28
1,61.0,3305,5,5,3,1.0,0,1.0,1.0,3.3
1,48.0,1760,3,3,2,2.0,0,1.0,0.0,0.86
1,42.0,1996,3,3,3,4.0,0,1.0,0.0,1.65
1,76.0,1200,2,2,2,4.0,0,1.0,0.0,1.5
1,43.0,621,2,2,2,0.0,0,0.0,0.0,0.27
1,15.0,1500,2,2,3,0.0,2,3.0,1.0,3.1
1,76.0,1700,3,3,3,3.0,2,0.0,1.0,2.0
1,87.0,1950,3,3,2,0.0,0,1.0,1.0,1.65
0,66.0,1400,3,3,3,2.0,2,1.0,0.0,2.25
1,105.0,1690,3,2,1,2.0,0,0.0,1.0,1.25
1,85.0,2010,4,4,2,0.0,2,0.0,1.0,1.85
0,60.0,1467,6,4,2,3.0,0,1.0,0.0,4.3
1,87.0,1350,2,2,3,0.0,0,1.0,0.0,1.25
1,42.0,1492,2,2,2,4.0,0,0.0,1.0,1.2
0,62.0,1268,3,3,2,3.0,2,4.0,1.0,2.8
0,11.0,1300,5,3,0,0.0,0,0.0,0.0,0.95
1,117.0,2835,4,4,3,2.0,0,0.0,1.0,1.9
1,43.0,822,2,2,2,0.0,0,0.0,1.0,0.58
0,52.0,432,1,1,1,3.0,0,0.0,0.0,0.4
1,30.0,1380,2,2,2,0.0,1,1.0,1.0,2.4
1,43.0,743,2,2,1,0.0,0,0.0,0.0,0.28
1,8.0,2079,3,2,3,0.0,2,2.0,1.0,1.36
0,112.0,2430,4,4,3,2.0,2,0.0,0.0,3.6
1,39.0,900,3,2,1,0.0,0,0.0,0.0,0.4
1,16.0,6565,5,6,3,3.0,0,0.0,1.0,6.0
1,43.0,1940,2,2,3,2.0,0,1.0,0.0,1.05
1,108.0,1423,3,3,0,2.0,0,0.0,1.0,1.25
1,51.0,2350,4,3,3,1.0,1,1.0,0.0,1.5
0,20.0,2500,5,5,0,3.0,0,0.0,0.0,6.5
1,96.0,1530,2,2,3,2.0,1,1.0,0.0,0.83
1,88.0,930,2,2,2,0.0,2,0.0,0.0,0.85
0,57.0,3323,5,5,2,1.0,0,3.0,0.0,9.85
1,3.0,2670,4,5,3,2.0,0,1.0,0.0,2.0
1,2.0,1650,3,3,3,0.0,2,1.0,1.0,1.3
1,80.0,1219,2,2,3,4.0,0,0.0,0.0,1.95
1,3.0,2875,4,4,3,0.0,0,4.0,0.0,2.45
1,92.0,1800,3,3,3,0.0,0,1.0,1.0,2.25
0,86.0,450,2,1,1,2.0,0,0.0,0.0,0.95
1,96.0,722,2,2,3,0.0,0,0.0,0.0,0.96
1,89.0,683,1,1,0,2.0,0,0.0,1.0,0.9
1,48.0,750,2,2,2,0.0,0,0.0,0.0,0.42
1,68.0,1382,3,3,3,3.0,0,0.0,0.0,5.7
0,34.0,2367,9,9,3,0.0,2,3.0,1.0,7.5
1,2.0,1650,3,3,3,0.0,0,1.0,1.0,1.35
1,96.0,2244,3,3,3,0.0,0,0.0,0.0,2.5
1,15.0,3763,3,5,2,0.0,0,2.0,1.0,4.25
1,99.0,600,2,2,2,0.0,0,0.0,0.0,0.39
0,9.0,5400,4,4,3,2.0,2,1.0,1.0,6.5
0,39.0,900,3,4,3,3.0,2,1.0,0.0,0.9
1,4.0,2250,3,4,3,0.0,2,1.0,1.0,2.23
1,9.0,1550,3,3,3,0.0,2,1.0,1.0,1.65
0,81.0,3150,5,6,3,0.0,2,2.0,1.0,12.0
1,117.0,3360,4,4,3,2.0,0,1.0,1.0,3.25
1,76.0,1630,3,3,2,4.0,0,1.0,0.0,2.57
1,80.0,1260,2,2,2,4.0,0,0.0,0.0,1.99
1,79.0,1235,2,2,2,4.0,0,1.0,0.0,1.4
1,26.0,2651,4,4,3,3.0,2,0.0,0.0,1.25
1,6.0,1385,2,2,2,2.0,0,0.0,1.0,1.05
0,62.0,1850,3,3,2,3.0,0,2.0,1.0,2.5
1,111.0,1950,3,4,3,0.0,0,1.0,1.0,0.9
1,88.0,1425,3,3,2,0.0,0,1.0,0.0,1.25
1,100.0,1300,2,2,2,0.0,2,0.0,0.0,0.85
1,99.0,1094,2,2,3,0.0,2,1.0,1.0,0.88
1,87.0,1950,3,4,3,0.0,1,1.0,1.0,1.65
1,102.0,1740,3,3,2,0.0,2,1.0,1.0,1.0
1,4.0,3150,4,4,3,0.0,2,2.0,1.0,2.52
1,57.0,1362,3,3,1,1.0,2,1.0,1.0,2.1
1,43.0,629,2,2,1,2.0,0,0.0,1.0,0.35
1,96.0,471,2,2,1,2.0,0,0.0,1.0,0.36
1,4.0,2500,4,3,1,2.0,0,0.0,0.0,2.02
1,8.0,2003,3,3,3,0.0,2,2.0,1.0,1.55
1,113.0,1345,2,2,3,4.0,0,1.0,0.0,0.7
1,15.0,2441,2,3,2,0.0,0,2.0,1.0,2.8
1,116.0,670,2,2,2,0.0,0,0.0,0.0,0.48
1,79.0,2400,3,3,3,4.0,0,0.0,1.0,3.7
1,7.0,2361,3,4,3,0.0,2,1.0,1.0,1.35
0,34.0,1800,4,3,3,3.0,0,2.0,0.0,6.5
0,52.0,1350,3,3,2,0.0,0,1.0,0.0,0.55
1,70.0,605,1,1,1,1.0,2,0.0,1.0,0.47
1,68.0,3100,4,5,3,0.0,0,3.0,0.0,11.0
1,111.0,2492,4,4,3,3.0,0,0.0,0.0,1.8
0,62.0,1386,3,3,1,1.0,2,1.0,1.0,2.75
1,80.0,1433,2,2,3,4.0,0,1.0,0.0,2.29
1,86.0,900,2,2,2,3.0,0,1.0,0.0,0.5
1,94.0,1177,3,3,3,0.0,2,0.0,1.0,1.5
1,82.0,2436,3,3,3,3.0,2,2.0,1.0,2.95
0,33.0,4860,7,5,3,1.0,0,0.0,0.0,1.6
1,80.0,1650,3,4,3,0.0,1,4.0,1.0,2.3
1,103.0,1270,2,2,3,0.0,2,0.0,0.0,0.85
1,82.0,3130,4,4,3,0.0,2,1.0,1.0,4.55
1,39.0,675,2,2,1,0.0,0,0.0,0.0,0.3
1,15.0,2441,2,2,3,0.0,0,0.0,1.0,2.6
1,113.0,1326,3,2,2,0.0,1,0.0,0.0,0.66
1,2.0,3198,4,5,3,0.0,0,1.0,1.0,2.5
1,43.0,1730,3,3,3,0.0,0,0.0,1.0,1.07
0,42.0,1210,2,2,2,2.0,1,1.0,1.0,1.35
1,42.0,1884,3,3,2,4.0,0,0.0,1.0,2.5
1,16.0,2271,3,3,3,0.0,0,0.0,1.0,2.45
1,96.0,1950,3,3,3,0.0,2,0.0,1.0,1.1
0,71.0,2160,3,3,2,1.0,0,2.0,0.0,4.7
0,1.0,472,2,1,0,1.0,0,0.0,0.0,0.49
1,76.0,1639,3,3,3,4.0,0,1.0,0.0,2.54
1,9.0,2630,4,4,2,0.0,0,2.0,0.0,1.97
1,73.0,2295,3,1,0,4.0,0,0.0,0.0,3.9
1,70.0,1910,3,3,3,3.0,2,1.0,1.0,1.38
1,113.0,302,1,1,1,0.0,0,0.0,1.0,0.21
0,75.0,6390,9,12,3,0.0,2,1.0,1.0,18.02
1,105.0,1930,3,3,3,3.0,2,1.0,1.0,1.3
1,90.0,3082,3,3,3,3.0,0,1.0,1.0,3.25
0,86.0,1440,3,3,2,1.0,2,0.0,0.0,2.25
1,103.0,339,1,1,1,0.0,1,0.0,0.0,0.27
1,102.0,1900,3,3,3,0.0,2,1.0,1.0,1.73
1,99.0,2092,3,4,3,2.0,1,1.0,1.0,2.3
1,39.0,649,1,1,2,3.0,0,0.0,1.0,0.56
0,58.0,3240,5,4,2,3.0,2,2.0,0.0,8.5
1,113.0,1704,4,4,3,3.0,0,0.0,1.0,0.8
1,96.0,1505,3,3,2,0.0,0,0.0,1.0,1.35
0,61.0,3240,4,6,3,1.0,0,3.0,0.0,8.5
1,102.0,1447,3,3,3,0.0,1,1.0,1.0,1.4
0,9.0,2430,5,5,2,0.0,0,1.0,1.0,6.2
0,34.0,2844,9,9,3,1.0,0,1.0,1.0,9.5
