F/H,sector,price,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat
1,40,1.5,2700,1,1,0,Relatively New,0,0.0,Low
1,110,0.35,850,2,2,1,New,2,0.0,Low
1,61,2.24,1549,3,3,2,Relatively New,0,1.0,Mid 
1,99,1.9,2835,4,4,3,Relatively New,0,0.0,Mid 
1,61,1.6,1380,2,2,2,New,0,1.0,Mid 
1,79,1.35,1945,3,3,3,New,0,0.0,Low
0,17,9.5,4050,8,8,3,New,2,1.0,Low
0,108,1.7,3000,4,4,3,New,0,0.0,Low
1,91,1.8,2320,4,3,3,New,1,2.0,Low
1,83,1.15,1980,3,3,2,New,2,4.0,Mid 
1,90,1.15,1930,3,3,3,New,0,2.0,Mid 
0,43,5.5,20250,8,7,3,Relatively Old,2,4.0,Mid 
0,43,1.65,4860,4,4,3,Relatively Old,1,1.0,Low
1,35,0.68,824,2,2,2,Relatively New,0,0.0,Mid 
1,113,1.45,1276,2,2,2,New,0,0.0,Mid 
1,92,1.19,2280,4,3,3,New,0,1.0,Mid 
1,108,2.29,2779,4,5,3,New,0,1.0,Mid 
1,67A,0.62,523,2,2,2,New,0,0.0,Mid 
1,71,1.4,1762,3,3,2,Relatively Old,2,1.0,Mid 
0,43,5.75,2430,4,4,2,Under Construction,1,2.0,Mid 
1,1A,1.2,2650,3,3,3,Relatively Old,0,1.0,Low
1,107,0.27,489,2,2,2,New,0,0.0,Low
1,35,1.01,1443,2,2,3,Under Construction,0,1.0,Mid 
1,68,1.1,1245,2,2,3,Relatively New,0,0.0,Mid 
1,78,1.15,2176,3,3,3,Relatively Old,0,2.0,Low
1,84,2.24,3434,4,4,3,New,0,1.0,Low
1,3,0.35,867,2,2,1,Relatively Old,0,0.0,Low
0,6,0.75,480,4,4,2,Old,0,0.0,Low
1,49,2.65,2251,3,4,3,Relatively Old,2,2.0,Mid 
0,48,8.2,3240,3,3,2,Relatively Old,1,3.0,Mid 
1,45,2.25,2875,4,4,2,Old,1,1.0,Low
0,109,6.0,2430,4,4,3,New,0,4.0,Mid 
0,41,1.65,1200,1,1,0,Relatively Old,0,0.0,Low
1,70,0.53,1104,2,2,2,Under Construction,0,1.0,Low
1,50,2.5,2093,3,3,3,New,2,1.0,Mid 
1,90,1.17,1744,3,3,3,New,2,0.0,Mid 
1,90,0.7,1352,2,3,2,New,2,1.0,Low
1,33,1.55,1557,3,2,3,Relatively New,0,0.0,Low
1,86,0.46,58228,2,2,1,Under Construction,0,0.0,Low
1,65,6.1,3363,3,3,3,Relatively Old,2,2.0,Mid 
1,106,1.0,1385,2,2,3,Relatively New,2,0.0,Low
1,103,2.36,2570,4,6,3,New,2,1.0,Mid 
1,1A,0.65,1526,3,2,3,Relatively Old,0,0.0,Low
1,65,3.5,2054,3,3,3,Relatively New,2,3.0,Mid 
1,80,1.4,2262,3,4,2,Relatively Old,0,2.0,Mid 
1,95,0.29,560,2,2,2,New,0,0.0,Low
0,57,3.6,1728,4,4,2,Old,0,4.0,Mid 
1,90,1.25,1744,3,3,2,New,0,1.0,Low
1,81,3.46,2872,4,4,3,Relatively New,1,1.0,Mid 
1,107,0.28,480,2,2,2,New,0,0.0,Low
1,79,1.18,1383,2,2,3,New,0,0.0,Mid 
1,71,0.79,1198,2,2,2,New,0,1.0,Low
0,26,5.6,1833,4,3,3,Relatively Old,0,0.0,Low
1,82A,2.95,2576,4,5,3,New,1,1.0,Mid 
1,106,1.82,1359,3,2,2,New,0,0.0,Low
1,49,4.52,4115,5,5,3,Relatively Old,0,3.0,Low
1,9,0.6,930,2,2,0,New,0,0.0,Low
1,84,0.37,583,2,2,1,New,0,0.0,Mid 
1,37D,1.0,1225,3,3,3,Under Construction,0,0.0,Low
1,62,2.15,1508,2,2,3,Under Construction,0,0.0,Mid 
1,43,2.09,1430,3,3,2,Old,2,0.0,Mid 
1,35,0.3,481,2,2,2,New,1,0.0,Mid 
1,54,1.75,2200,3,4,3,Relatively Old,2,1.0,Mid 
1,79,2.0,2360,3,4,3,New,0,1.0,Mid 
1,95,0.4,685,3,2,2,New,0,0.0,Low
1,48,15.0,6700,5,6,3,New,1,3.0,Low
1,70,1.55,1950,3,5,3,New,0,1.0,Mid 
1,79,1.7,1570,3,2,3,New,0,0.0,Low
1,62,8.35,4279,4,6,3,New,0,2.0,Mid 
1,81,2.4,2103,3,4,3,New,1,1.0,Mid 
1,22,1.65,1380,2,2,2,New,1,2.0,Mid 
1,61,1.55,1150,2,2,1,Under Construction,0,1.0,Low
1,104,0.2,301,1,1,1,New,0,0.0,Mid 
1,90,0.65,1300,2,2,2,Old,0,1.0,Mid 
1,85,1.2,2120,3,4,2,New,0,1.0,Low
1,37C,0.4,680,2,2,3,Under Construction,0,0.0,Mid 
1,67,2.95,2411,3,3,3,New,2,1.0,Mid 
1,37D,0.6,650,2,2,3,Relatively New,0,0.0,Low
1,43,3.25,3200,4,4,3,Relatively Old,2,1.0,Mid 
1,99,0.82,1365,2,2,3,Relatively New,0,0.0,Mid 
1,90,2.05,2278,4,4,3,New,2,0.0,Low
1,79,2.03,2244,3,4,3,New,0,1.0,Mid 
0,72,8.5,6300,5,6,3,New,2,4.0,Mid 
1,104,2.6,1715,3,4,3,New,0,2.0,Mid 
1,85,1.14,1640,2,2,3,New,0,0.0,Mid 
1,79,1.28,1505,3,3,3,New,0,0.0,Mid 
1,49,4.21,3557,5,6,3,New,0,2.0,Low
1,61,2.1,1527,3,2,3,Under Construction,0,0.0,Mid 
0,26,3.25,8829,3,3,3,Old,0,1.0,Mid 
1,70,1.55,1950,3,3,3,New,0,4.0,Low
1,35,2.6,4986,2,2,2,Relatively New,0,0.0,Low
1,1,1.65,2800,4,3,3,Relatively New,0,1.0,Low
0,7,8.0,3600,4,5,3,Old,0,3.0,Low
1,85,1.2,1640,2,2,3,New,2,0.0,Mid 
0,24,1.44,4860,4,2,2,Old,0,0.0,Low
0,41,2.65,1400,3,3,3,Relatively New,2,1.0,Low
1,3,1.26,1565,2,2,3,Relatively Old,0,1.0,Mid 
1,90,0.5,600,2,2,1,Relatively New,0,0.0,Low
1,70,1.3,2321,3,3,3,Under Construction,2,0.0,Mid 
1,43,6.5,3142,4,4,3,Relatively Old,0,1.0,Low
1,95,0.4,595,2,2,3,Under Construction,0,0.0,Low
1,62,2.1,1473,2,2,2,Relatively New,0,1.0,Mid 
0,3A,0.67,684,3,3,2,New,0,1.0,Low
1,60,2.15,921,2,3,2,New,2,1.0,Low
1,81,0.31,417,1,1,1,New,1,0.0,Mid 
1,84,0.35,583,2,2,1,New,0,0.0,Low
1,95A,0.45,569,2,2,2,Relatively New,2,0.0,Low
1,107,1.65,2768,4,5,3,New,0,1.0,Low
1,76,1.92,1628,3,3,2,Under Construction,0,0.0,Mid 
0,57,3.1,1548,5,4,3,Relatively Old,2,2.0,Mid 
1,67,2.8,2047,3,3,3,Relatively Old,1,1.0,Low
1,95,0.27,1000,2,2,0,New,0,0.0,Low
1,50,1.88,1794,3,3,3,Relatively Old,2,1.0,Mid 
0,7,0.66,550,3,1,1,New,0,1.0,Low
1,70,1.6,1950,3,5,3,New,0,1.0,Mid 
0,45,10.0,3240,6,6,3,Relatively Old,2,4.0,Mid 
1,48,5.0,4300,3,4,3,Relatively Old,0,0.0,Mid 
0,31,4.6,1460,6,4,3,Old,0,1.0,Low
1,39,2.0,2400,3,3,3,Old,0,0.0,Low
1,90,1.55,2364,4,4,3,New,0,2.0,Mid 
1,95,0.56,990,2,2,3,Relatively New,0,0.0,Low
1,68,1.78,1950,3,3,3,New,2,0.0,Mid 
1,35,0.53,830,2,2,2,New,0,1.0,Mid 
1,102,0.97,915,2,2,2,Relatively New,0,0.0,Mid 
1,86,1.3,2786,4,6,2,Relatively New,0,2.0,Mid 
0,109,5.5,2546,4,4,3,Relatively New,0,1.0,Mid 
1,84,0.85,1530,2,2,3,Relatively New,0,2.0,Low
0,9,0.6,972,8,3,2,Old,0,0.0,Low
1,76,3.35,1902,3,4,3,Under Construction,1,1.0,Mid 
1,102,1.9,1852,3,3,3,Relatively New,0,1.0,Mid 
1,77,1.64,1950,4,3,3,New,0,1.0,Mid 
1,33,1.31,820,2,2,2,Under Construction,0,0.0,Mid 
1,37C,1.26,1738,3,3,3,Relatively New,0,0.0,Low
1,110,3.79,3830,5,5,3,New,0,2.0,Mid 
1,53,5.0,2900,3,4,3,Old,2,1.0,Low
1,90,1.27,2310,3,3,3,New,0,1.0,Mid 
1,81,0.9,1360,2,2,3,Relatively New,0,1.0,Mid 
1,6,0.38,850,2,2,2,Relatively Old,0,0.0,Low
1,107,1.39,2361,3,4,3,New,2,2.0,Mid 
0,3A,0.55,807,2,1,1,Relatively Old,0,0.0,Low
1,92,0.5,640,3,3,1,New,0,0.0,Low
1,90,1.76,2215,4,4,3,New,2,0.0,Mid 
1,81,2.25,2103,3,3,3,New,1,4.0,Low
1,85,1.05,1704,2,2,3,New,0,1.0,Mid 
1,69,0.62,482,2,2,1,New,2,0.0,Mid 
1,33,1.25,1385,2,2,3,Under Construction,0,0.0,Mid 
1,61,2.5,1549,3,3,1,Under Construction,0,0.0,Mid 
1,86,0.95,1690,3,2,1,Relatively New,0,0.0,Low
1,95,0.57,1364,2,2,2,New,0,0.0,Low
1,107,1.49,2361,3,4,3,New,2,2.0,Mid 
1,63,3.0,1642,3,3,3,New,2,1.0,Low
1,106,0.46,700,1,1,1,Relatively New,0,0.0,Mid 
1,85,1.98,2408,3,4,3,New,0,0.0,Low
1,104,0.75,1269,2,2,3,New,0,1.0,Mid 
1,37D,1.45,1811,3,3,3,New,0,0.0,Mid 
0,57,3.15,1548,5,4,3,Relatively Old,2,1.0,Mid 
1,95,0.31,549,2,2,1,New,2,1.0,Mid 
1,85,1.84,2408,3,4,3,New,0,1.0,Mid 
1,107,0.94,1366,2,2,3,Relatively Old,0,0.0,Mid 
0,3,0.95,1070,4,3,2,Old,0,0.0,Low
1,37D,1.1,1118,2,2,2,New,0,0.0,Mid 
1,83,0.87,1245,2,2,2,Relatively Old,0,0.0,Low
1,81,2.25,2132,3,3,3,New,1,1.0,Mid 
1,69,1.7,2010,4,4,2,New,0,0.0,Mid 
0,66,18.0,4500,5,6,3,New,1,4.0,Mid 
1,83,1.48,1900,3,3,3,New,0,1.0,Mid 
0,41,9.0,3240,8,5,3,Old,2,3.0,Low
1,89,0.65,1251,2,2,2,Under Construction,0,0.0,Low
1,67,2.78,2047,3,3,3,New,2,1.0,Mid 
1,93,0.85,597,2,2,0,New,0,0.0,Low
1,48,1.76,1776,3,3,3,Relatively Old,2,2.0,Mid 
1,57,1.5,2214,3,2,3,Relatively Old,0,0.0,Mid 
0,3,1.1,1100,5,4,2,Relatively Old,0,0.0,Low
1,37D,1.77,2191,4,3,3,New,0,4.0,Low
1,99A,0.26,548,2,2,1,New,0,1.0,Mid 
1,103,1.34,1790,3,3,3,New,0,1.0,Mid 
1,68,1.1,1220,2,2,3,Relatively New,0,0.0,Mid 
1,81,2.3,1575,3,4,3,New,2,1.0,Mid 
1,109,1.88,3055,4,5,3,New,0,0.0,Mid 
1,76,1.46,2655,4,6,3,Relatively New,0,1.0,Mid 
1,50,3.1,2491,3,4,3,Relatively Old,2,1.0,Mid 
1,67,3.49,2685,3,3,3,New,0,1.0,Mid 
0,14,5.0,2250,3,3,3,Relatively Old,0,0.0,Low
0,105,1.2,1186,6,2,1,Old,0,0.0,Low
0,12,0.53,363,4,4,2,New,0,0.0,Low
0,26,17.0,4518,5,6,3,Old,2,3.0,Mid 
1,70,2.35,2400,4,4,3,Relatively Old,2,1.0,Mid 
1,90,1.99,2727,4,4,3,New,2,2.0,Mid 
1,65,2.5,1838,3,3,3,Under Construction,0,0.0,Low
1,49,1.79,1400,3,3,3,Old,0,1.0,Low
1,48,1.5,1707,3,3,3,Old,2,0.0,Mid 
1,107,0.9,1534,2,2,3,New,2,1.0,Mid 
0,109,8.48,3600,4,6,3,Relatively New,0,4.0,Mid 
0,50,6.5,3000,5,6,0,Relatively Old,0,0.0,Low
1,71,0.82,1158,2,2,2,Relatively Old,0,0.0,Low
1,84,2.2,2900,4,4,3,New,0,1.0,Low
0,57,6.25,22498,9,9,3,Relatively New,2,1.0,Mid 
0,57,8.31,3438,5,6,3,Old,0,4.0,Low
1,112,6.5,6240,4,5,3,New,0,0.0,Mid 
1,79,1.85,2150,3,3,3,Relatively New,0,1.0,Mid 
1,35,0.32,744,2,2,1,New,0,0.0,Mid 
1,109,1.2,1880,3,2,2,New,0,0.0,Mid 
1,63,3.35,2034,3,3,3,Relatively New,2,0.0,Low
1,85,0.67,1150,2,2,2,New,2,1.0,Mid 
1,90,1.78,2214,4,4,3,New,0,0.0,Mid 
1,83,1.76,1900,3,3,3,New,2,1.0,Mid 
0,10A,3.6,1836,8,4,3,Relatively Old,2,1.0,Low
1,69,1.37,1579,3,3,1,New,0,1.0,Mid 
1,89,1.3,1423,3,3,2,Relatively New,0,1.0,Low
1,90,1.3,1930,3,3,3,New,2,2.0,Mid 
1,33,1.7,1350,3,3,3,Relatively New,0,1.0,Low
0,43,14.0,3510,9,9,3,Relatively Old,0,1.0,Low
1,33,2.96,2134,4,4,3,Relatively New,2,1.0,Low
1,70A,1.27,1299,2,2,3,New,2,1.0,Mid 
1,86,1.4,2356,4,4,3,New,0,2.0,Mid 
1,3,1.5,1917,3,4,3,Relatively Old,0,1.0,Mid 
1,82,1.38,2535,4,5,3,New,0,1.0,Mid 
1,104,2.3,2450,3,4,3,Relatively Old,0,1.0,Mid 
1,92,1.1,1600,4,3,2,Relatively New,0,0.0,Low
1,70,1.8,1950,3,3,3,Relatively New,2,1.0,Low
1,35,0.54,830,2,2,1,New,0,0.0,Low
1,82,0.94,1439,2,2,3,New,2,1.0,Mid 
1,67,2.72,2350,4,4,3,New,2,2.0,Mid 
0,33,8.5,4770,5,5,3,Relatively New,2,4.0,Mid 
1,92,0.45,591,2,2,1,Relatively New,2,1.0,Low
0,46,3.6,1449,5,5,3,Relatively Old,2,1.0,Mid 
1,74,1.5,1400,2,2,1,Relatively New,0,0.0,Low
1,65,2.0,1310,2,2,2,Relatively New,2,0.0,Mid 
1,69,1.36,1578,3,3,1,New,0,1.0,Mid 
1,81,1.1,1645,3,2,3,New,0,0.0,Mid 
0,3,1.5,1458,3,3,0,Old,0,0.0,Low
1,90,1.21,1938,3,3,3,New,0,2.0,Mid 
0,13,0.45,936,1,1,0,Old,0,0.0,Low
1,92,0.5,1000,2,2,3,New,0,0.0,Low
1,65,2.33,1261,2,2,3,Under Construction,2,0.0,Low
1,86,0.87,1621,2,2,1,Relatively New,2,1.0,Low
1,63,3.4,3400,3,3,3,Relatively New,0,0.0,Mid 
1,35,0.29,519,2,2,1,New,0,0.0,Low
1,111,3.65,2950,4,5,3,Relatively Old,0,1.0,Mid 
1,99A,0.32,524,2,2,2,Relatively New,0,0.0,Low
1,102,2.0,2149,3,4,3,New,2,2.0,Mid 
1,104,1.3,1440,3,2,3,New,2,3.0,Low
1,3,1.55,1920,3,4,3,Old,0,1.0,Mid 
1,43,5.25,2575,4,4,3,Old,0,3.0,Mid 
1,37D,2.08,2080,4,4,3,Relatively New,0,3.0,Mid 
1,95,0.37,644,3,2,1,New,2,1.0,Mid 
1,85,1.1,1150,2,2,3,New,0,1.0,Mid 
1,37D,1.1,1250,3,3,3,Under Construction,0,0.0,Low
0,106,0.48,720,2,2,0,New,0,0.0,Low
1,85,1.06,1671,2,2,2,New,0,0.0,Low
1,108,2.0,2779,4,4,3,New,2,2.0,Mid 
1,56,2.1,2400,3,4,3,Old,2,1.0,Mid 
1,107,0.5,645,3,2,2,New,0,1.0,Low
1,108,3.25,2072,3,3,3,New,0,0.0,Mid 
1,66,2.4,1837,3,2,3,New,2,1.0,Mid 
1,63A,2.1,1260,2,2,2,Under Construction,0,0.0,Low
0,26,12.5,3240,4,5,2,Relatively Old,2,2.0,Mid 
1,112,3.65,2965,3,4,3,New,2,1.0,Mid 
0,14,16.0,4500,6,7,3,Old,2,3.0,Mid 
1,106,1.2,1034,3,3,3,New,0,1.0,Mid 
0,104,0.95,1305,7,6,3,Old,0,0.0,Low
1,90,1.25,1703,3,3,3,Relatively Old,0,1.0,Low
1,56,2.05,2600,4,4,3,Old,2,1.0,Mid 
1,103,1.32,1695,3,3,3,New,0,1.0,Low
1,84,1.5,2000,3,3,3,Relatively New,0,1.0,Mid 
1,103,0.9,1350,2,2,2,New,0,0.0,Low
1,83,0.8,1320,2,2,2,Relatively Old,0,1.0,Low
1,22,4.78,3090,3,4,3,New,1,2.0,Mid 
1,92,0.82,1523,3,3,3,New,0,0.0,Mid 
1,80,1.1,1928,3,3,3,Relatively Old,0,1.0,Mid 
1,35,0.35,554,2,2,2,Relatively New,0,0.0,Mid 
1,37D,1.5,1817,3,3,3,New,0,1.0,Low
1,65,3.5,2054,3,3,3,Relatively New,2,3.0,Mid 
1,25,3.63,2503,3,3,1,Old,0,2.0,Mid 
1,102,1.4,1650,3,3,3,New,0,1.0,Mid 
1,3,0.98,1414,2,2,3,Relatively Old,0,0.0,Mid 
1,22,2.79,1860,3,3,3,Relatively New,1,0.0,Mid 
1,66,3.5,2201,3,3,2,New,0,1.0,Mid 
1,104,1.05,1800,3,4,3,New,2,1.0,Mid 
1,103,0.8,1361,2,2,2,New,0,0.0,Low
1,37D,1.8,2191,4,3,3,New,2,1.0,Mid 
1,33,2.1,1789,3,3,2,Under Construction,0,0.0,Low
1,67A,1.5,1350,2,2,2,New,2,1.0,Low
1,85,2.2,1968,4,5,3,New,0,2.0,Mid 
1,3,0.25,700,2,2,2,New,0,0.0,Low
1,99A,0.27,497,2,2,1,Relatively New,0,0.0,Low
1,90,1.3,1818,3,3,3,New,0,0.0,Mid 
1,35,0.35,554,2,2,2,Relatively New,0,0.0,Mid 
0,43,9.5,2250,5,5,3,New,2,2.0,Mid 
0,14,5.5,3240,5,4,2,Old,0,1.0,Low
1,1,0.85,2150,3,3,3,Relatively Old,0,1.0,Low
1,70,1.13,1614,3,3,2,Under Construction,0,0.0,Low
1,54,1.5,1850,3,3,3,Relatively Old,2,1.0,Mid 
0,109,9.4,3600,5,6,3,New,2,4.0,Mid 
1,49,1.9,1805,3,3,3,Relatively Old,0,1.0,Mid 
1,108,1.6,2003,3,4,3,New,2,1.0,Mid 
1,70,1.75,2133,3,5,3,Relatively New,0,2.0,Low
1,70A,1.51,1976,3,3,3,New,0,1.0,Low
1,49,0.8,720,1,1,1,Relatively Old,0,0.0,Low
1,35,0.32,476,2,1,0,New,0,0.0,Low
1,84,0.9,1825,3,3,3,New,0,0.0,Mid 
0,43,5.5,1935,1,1,0,Old,0,1.0,Low
1,103,0.23,352,1,1,1,New,0,0.0,Low
1,65,2.4,1650,3,3,3,New,2,2.0,Low
1,85,2.5,18129,4,5,3,Under Construction,2,3.0,Low
1,86,0.5,520,2,2,1,New,0,0.0,Low
1,35,0.48,1099,2,2,2,Under Construction,0,0.0,Low
1,3,1.02,1415,2,2,3,Relatively Old,0,0.0,Mid 
1,82A,1.85,1799,3,3,3,New,2,0.0,Low
0,49,6.75,3420,5,4,2,Old,0,3.0,Mid 
1,82,0.78,1315,2,2,2,New,2,0.0,Mid 
1,37C,0.86,1578,2,3,3,New,0,2.0,Low
1,35,0.27,576,2,2,2,Relatively New,0,0.0,Low
0,3,0.85,1000,1,1,0,Relatively Old,0,0.0,Low
0,43,11.5,6500,7,8,3,Old,2,3.0,Low
1,77,0.75,1342,2,2,2,New,2,1.0,Mid 
1,67A,0.55,523,2,2,2,New,0,0.0,Mid 
1,83,0.95,1445,2,2,3,New,2,0.0,Mid 
1,92,0.62,1290,2,2,2,Relatively New,0,0.0,Low
1,84,0.34,483,2,2,1,New,2,1.0,Mid 
1,106,0.39,700,1,1,1,New,0,0.0,Mid 
0,3A,0.75,640,5,4,3,Relatively Old,0,0.0,Low
1,29,1.6,1313,3,3,3,Relatively Old,0,0.0,Low
0,28,2.58,1458,4,2,2,New,0,0.0,Low
1,15,1.6,1450,3,3,3,Relatively Old,0,1.0,Mid 
1,65,2.85,1975,4,4,3,New,0,2.0,Low
1,54,3.25,2302,3,3,3,Old,2,1.0,Mid 
0,37B,0.95,1000,5,3,2,New,0,1.0,Low
0,14,4.6,2250,1,1,0,Old,0,0.0,Low
1,65,5.3,2189,3,3,3,Relatively Old,1,1.0,Low
0,109,5.9,2430,4,5,2,New,2,1.0,Mid 
1,95,0.82,830,2,2,3,Relatively New,0,1.0,Mid 
1,85,1.2,1640,2,2,3,New,0,1.0,Mid 
1,103,2.2,2875,4,6,3,New,2,1.0,Mid 
1,108,1.5,2850,3,4,0,New,0,0.0,Low
1,89,1.33,783,3,3,3,Under Construction,0,1.0,Mid 
0,33,9.55,4950,6,7,3,New,2,4.0,Mid 
1,95A,0.41,662,2,2,2,Relatively New,2,1.0,Mid 
1,43,3.2,2609,4,3,3,Old,0,0.0,Low
1,88A,1.15,1616,2,2,3,New,0,2.0,Mid 
1,76,1.08,1960,3,3,3,Relatively New,0,1.0,Mid 
1,92,0.5,1000,2,2,3,Relatively Old,0,0.0,Low
0,7,0.75,600,3,5,3,Relatively Old,0,0.0,Low
1,113,2.48,1760,3,3,3,Relatively New,0,1.0,Mid 
1,90,0.65,1350,2,2,3,Relatively Old,2,1.0,Mid 
1,107,1.3,1202,3,3,3,New,0,1.0,Mid 
1,82A,2.25,2100,3,3,3,New,1,1.0,Mid 
1,111,2.58,2200,3,4,2,New,0,1.0,Mid 
1,49,2.35,2033,3,3,3,New,0,1.0,Low
1,109,0.79,996,3,2,2,New,2,0.0,Low
0,17B,7.2,4521,4,4,2,Old,0,2.0,Low
1,102,0.97,590,2,2,2,New,0,0.0,Mid 
1,56,1.35,1400,3,3,3,Old,2,1.0,Mid 
0,55,3.55,1449,4,4,3,Old,2,0.0,Low
1,35,0.25,357,1,1,1,New,0,0.0,Mid 
1,89,1.13,1329,3,3,2,Under Construction,0,1.0,Mid 
1,106,1.35,1850,4,4,3,New,2,2.0,Mid 
0,11,1.2,2700,7,3,0,New,0,0.0,Low
1,68,0.8,1180,2,2,3,Relatively New,2,0.0,Low
1,92,0.6,1200,3,2,3,Relatively Old,2,0.0,Low
0,3A,0.92,603,4,4,3,Relatively Old,0,1.0,Low
1,88A,1.65,1825,3,3,3,Relatively New,0,0.0,Mid 
1,107,0.4,602,2,2,1,New,2,0.0,Mid 
1,85,0.9,1587,3,3,3,New,0,0.0,Low
0,11,1.45,1812,3,2,1,New,0,0.0,Low
1,76,1.05,1765,3,3,3,New,2,0.0,Mid 
1,81,2.21,2132,3,3,3,New,1,1.0,Mid 
1,79,0.95,1530,2,2,3,Relatively New,0,1.0,Low
1,24,4.25,3200,3,4,3,Old,2,2.0,Mid 
1,108,0.93,1530,2,3,3,New,0,0.0,Mid 
1,35,0.25,482,2,2,1,New,0,1.0,Mid 
1,35,0.26,576,2,2,2,Relatively Old,0,0.0,Low
1,62,4.25,1600,3,3,3,Under Construction,0,1.0,Low
1,74,1.5,1200,2,2,3,New,0,1.0,Mid 
1,95A,0.4,514,2,2,2,Relatively New,0,0.0,Low
0,10A,4.25,2367,4,3,2,Old,0,0.0,Low
1,99A,0.3,650,2,2,1,Relatively New,0,0.0,Low
1,92,1.25,2016,4,3,0,Under Construction,0,0.0,Low
1,82,1.75,2535,4,5,3,New,0,0.0,Mid 
1,95,0.32,711,2,2,1,New,1,1.0,Low
1,35,0.69,1353,2,2,2,Under Construction,0,0.0,Low
0,26,17.0,4518,5,5,3,New,2,4.0,Mid 
1,66,3.5,2125,3,4,3,New,0,1.0,Mid 
0,7,1.16,992,5,4,2,Relatively Old,0,1.0,Low
1,37C,1.5,2358,3,4,3,Relatively New,0,2.0,Mid 
1,78,0.9,1950,3,3,2,Relatively Old,0,2.0,Mid 
1,90,0.47,690,2,2,1,Relatively New,0,0.0,Low
1,84,1.48,2000,3,3,2,Relatively New,2,2.0,Mid 
0,50,7.0,2160,4,4,2,Old,0,1.0,Low
1,85,1.2,970,2,2,2,New,0,2.0,Mid 
1,65,2.1,1310,2,2,2,Relatively New,0,0.0,Mid 
1,102,2.15,2149,3,4,3,New,2,2.0,Mid 
1,54,4.86,1875,3,4,3,New,2,1.0,Low
0,26,15.0,4500,4,4,3,Relatively Old,2,2.0,Low
1,83,1.15,1755,3,2,3,New,0,0.0,Low
0,3,0.5,900,2,1,2,Old,0,1.0,Low
1,37D,1.02,1700,3,2,3,Under Construction,0,0.0,Low
1,37D,1.55,1811,3,3,3,New,0,0.0,Mid 
1,95,0.4,685,3,2,2,New,0,0.0,Low
1,85,1.77,2408,3,4,3,Relatively New,0,1.0,Mid 
1,99A,1.32,1997,3,5,3,Relatively New,0,1.0,Mid 
1,81,2.5,2132,3,3,2,New,1,1.0,Mid 
1,92,0.95,2235,4,3,2,Relatively New,0,0.0,Mid 
0,48,1.05,1484,3,3,3,Relatively Old,0,0.0,Low
1,65,2.35,1650,3,3,3,New,2,2.0,Mid 
1,15,1.25,1420,3,3,2,Old,1,0.0,Mid 
1,35,0.78,1350,2,2,3,Under Construction,0,1.0,Mid 
1,102,1.75,1128,3,3,3,New,0,0.0,Low
0,50,10.55,3240,5,5,3,Relatively Old,0,2.0,Low
0,15,1.45,1170,4,4,2,Old,0,1.0,Low
1,79,2.01,2366,3,4,3,New,0,1.0,Mid 
0,50,3.99,4500,4,5,3,Relatively New,2,2.0,Mid 
0,104,0.85,600,5,5,3,Relatively New,0,0.0,Low
1,3,0.98,1408,2,2,3,Relatively Old,0,0.0,Mid 
0,67,5.46,2259,4,5,3,New,2,3.0,Mid 
1,109,1.4,1750,3,3,3,New,0,0.0,Mid 
1,24,4.25,3200,3,4,3,Old,2,2.0,Mid 
0,26,8.1,2295,5,5,2,Old,0,0.0,Low
0,105,0.37,450,2,2,1,Relatively Old,0,1.0,Low
1,67A,2.0,1750,3,3,3,Relatively New,0,1.0,Low
1,65,2.0,1650,3,3,3,New,2,1.0,Mid 
1,37C,0.9,1603,3,3,3,Under Construction,0,0.0,Mid 
1,113,2.9,2298,4,4,3,Under Construction,0,2.0,Low
1,104,0.2,301,1,2,2,Relatively New,0,0.0,Mid 
0,46,3.5,1620,4,4,2,New,2,1.0,Low
1,77,2.1,2000,3,4,3,Relatively New,2,1.0,Mid 
1,69,1.42,1578,3,3,2,New,2,1.0,Mid 
1,33,1.4,650,3,3,3,Under Construction,0,0.0,Mid 
1,7,0.45,900,2,2,1,New,0,0.0,Low
1,99,0.4,900,2,2,2,Relatively New,0,0.0,Mid 
1,33,1.67,1590,3,2,2,Under Construction,0,0.0,Mid 
1,71,0.95,1200,2,2,0,Relatively Old,0,0.0,Low
1,70A,1.64,1976,3,3,3,Relatively New,0,1.0,Mid 
1,50,2.75,2200,3,3,3,Relatively Old,0,1.0,Mid 
1,67A,1.3,1296,2,2,2,Relatively New,0,0.0,Mid 
0,31,3.25,1449,4,4,3,Relatively Old,2,4.0,Low
0,33,8.0,4500,6,5,3,New,0,0.0,Low
1,86,1.56,1929,3,4,3,New,0,1.0,Mid 
1,79,1.34,1572,3,3,3,New,0,0.0,Mid 
0,46,4.5,1845,6,6,3,Relatively Old,2,1.0,Mid 
1,92,0.75,1600,3,4,3,Relatively Old,0,1.0,Mid 
1,83,1.8,1900,3,3,3,New,2,1.0,Mid 
1,68,1.02,1260,2,2,2,New,2,1.0,Low
1,109,2.22,2095,3,3,3,New,0,2.0,Mid 
1,37D,1.95,1350,4,3,3,Under Construction,0,0.0,Mid 
1,92,2.0,2400,4,5,3,New,2,1.0,Mid 
0,7,0.89,477,5,3,2,Old,0,0.0,Low
0,82,7.5,3240,5,5,3,New,2,2.0,Mid 
1,102,1.9,1942,3,4,3,New,0,1.0,Mid 
